호선명,역번호,역명,종착역 여부,환승역 여부,승강장 유형,역 위도,역 경도,엘리베이터 내부 관리번호,엘리베이터 고유번호,출발층,출발 구분,출발층위,도착층,도착 구분,도착층위,이동방향,단계별 대체 경로,경로 이용 가능 여부,경로복잡도 점수,경로복잡도 등급,학습라벨,대체경로유형
1,107,서대신,N,N,섬식,35.11093717,129.0121776,1,E-0107-01,역사 외부,지상,1,대합실,지하,1,양방향,2호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
1,107,서대신,N,N,섬식,35.11093717,129.0121776,2,E-0107-02,대합실,지하,1,역사 외부,지상,1,양방향,1호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
1,107,서대신,N,N,섬식,35.11093717,129.0121776,2,E-0107-02,역사 외부,지상,1,대합실,지하,1,양방향,1호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
1,107,서대신,N,N,섬식,35.11093717,129.0121776,3,E-0107-03,승강장,지하,4,대합실,지하,1,양방향,"노포행 또는 다대포해수욕장행 열차 이용, 인접역 하차, 엘리베이터 이용",Y,8,복잡,타 역 환승,ALT_STN
1,107,서대신,N,N,섬식,35.11093717,129.0121776,3,E-0107-03,대합실,지하,1,승강장,지하,4,양방향,대체 경로 없음,N,,이동 불가,이동 불가,ALT_NONE
1,108,동대신,N,N,상대식,35.11045226,129.0176842,1,E-0108-01,대합실,지하,1,역사 외부,지상,1,양방향,2호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
1,108,동대신,N,N,상대식,35.11045226,129.0176842,1,E-0108-01,역사 외부,지상,1,대합실,지하,1,양방향,2호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
1,108,동대신,N,N,상대식,35.11045226,129.0176842,2,E-0108-02,대합실,지하,1,역사 외부,지상,1,양방향,1호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
1,108,동대신,N,N,상대식,35.11045226,129.0176842,2,E-0108-02,역사 외부,지상,1,대합실,지하,1,양방향,1호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
1,108,동대신,N,N,상대식,35.11045226,129.0176842,3,E-0108-03,승강장,지하,2,대합실,지하,1,양방향,"다대포해수욕장행 열차 이용, 서대신역 하차, 반대방향 노포행 열차 이용, 동대신역 하차, 4호기 이용(대합실 이동)",Y,10,복잡,역 복귀 이동,ALT_BACK
1,108,동대신,N,N,상대식,35.11045226,129.0176842,3,E-0108-03,대합실,지하,1,승강장,지하,2,양방향,"노포행 열차 이용, 토성역 하차, 반대방향 다대포해수욕장행 열차 이용",Y,7,복잡,타 역 환승,ALT_STN
1,108,동대신,N,N,상대식,35.11045226,129.0176842,4,E-0108-04,승강장,지하,2,대합실,지하,1,양방향,"노포행 열차 이용, 토성역 하차, 반대방향 다대포해수욕장행 열차 이용, 동대신역 하차, 3호기 이용(대합실 이동)",Y,10,복잡,역 복귀 이동,ALT_BACK
1,108,동대신,N,N,상대식,35.11045226,129.0176842,4,E-0108-04,대합실,지하,1,승강장,지하,2,양방향,"다대포해수욕장행 열차 이용, 서대신역 하차, 반대방향 노포행 열차 이용",Y,7,복잡,타 역 환승,ALT_STN
1,109,토성,N,N,상대식,35.10072713,129.0197763,1,E-0109-01,대합실,지하,1,역사 외부,지상,1,양방향,2호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
1,109,토성,N,N,상대식,35.10072713,129.0197763,1,E-0109-01,역사 외부,지상,1,대합실,지하,1,양방향,2호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
1,109,토성,N,N,상대식,35.10072713,129.0197763,2,E-0109-02,대합실,지하,1,역사 외부,지상,1,양방향,1호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
1,109,토성,N,N,상대식,35.10072713,129.0197763,2,E-0109-02,역사 외부,지상,1,대합실,지하,1,양방향,1호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
1,109,토성,N,N,상대식,35.10072713,129.0197763,2,E-0109-02,대합실,지하,1,연계시설(부산대병원로비),지상,2,양방향,1호기 이용,Y,2,단순,대체 엘리베이터 이용,ALT_ELV
1,109,토성,N,N,상대식,35.10072713,129.0197763,2,E-0109-02,연계시설(부산대병원로비),지상,2,대합실,지하,1,양방향,1호기 이용,Y,2,단순,대체 엘리베이터 이용,ALT_ELV
1,109,토성,N,N,상대식,35.10072713,129.0197763,3,E-0109-03,승강장,지하,2,대합실,지하,1,양방향,"다대포해수욕장행 열차 이용, 동대신역 하차, 반대방향 노포행 열차 이용, 토성역 하차, 4호기 이용(대합실 이동)",Y,10,복잡,역 복귀 이동,ALT_BACK
1,109,토성,N,N,상대식,35.10072713,129.0197763,3,E-0109-03,대합실,지하,1,승강장,지하,2,양방향,"노포행 열차 이용, 자갈치역 하차, 반대방향 다대포해수욕장행 열차 이용",Y,7,복잡,타 역 환승,ALT_STN
1,109,토성,N,N,상대식,35.10072713,129.0197763,4,E-0109-04,승강장,지하,2,대합실,지하,1,양방향,"노포행 열차 이용, 자갈치역 하차, 반대방향 다대포해수욕장행 열차 이용, 토성역 하차, 3호기 이용(대합실 이동)",Y,10,복잡,역 복귀 이동,ALT_BACK
1,109,토성,N,N,상대식,35.10072713,129.0197763,4,E-0109-04,대합실,지하,1,승강장,지하,2,양방향,"다대포해수욕장행 열차 이용, 동대신역 하차, 반대방향 노포행 열차 이용",Y,7,복잡,타 역 환승,ALT_STN
1,110,자갈치,N,N,상대식,35.09737178,129.0266696,1,E-0110-01,대합실,지하,1,역사 외부,지상,1,양방향,2호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
1,110,자갈치,N,N,상대식,35.09737178,129.0266696,1,E-0110-01,역사 외부,지상,1,대합실,지하,1,양방향,2호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
1,110,자갈치,N,N,상대식,35.09737178,129.0266696,2,E-0110-02,대합실,지하,1,역사 외부,지상,1,양방향,1호기 이용 또는 3호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
1,110,자갈치,N,N,상대식,35.09737178,129.0266696,2,E-0110-02,역사 외부,지상,1,대합실,지하,1,양방향,1호기 이용 또는 3호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
1,110,자갈치,N,N,상대식,35.09737178,129.0266696,3,E-0110-03,대합실,지하,1,역사 외부,지상,1,양방향,1호기 이용 또는 2호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
1,110,자갈치,N,N,상대식,35.09737178,129.0266696,3,E-0110-03,역사 외부,지상,1,대합실,지하,1,양방향,1호기 이용 또는 2호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
1,110,자갈치,N,N,상대식,35.09737178,129.0266696,4,E-0110-04,승강장,지하,2,대합실,지하,1,양방향,"다대포해수욕장행 열차 이용, 서대신역 하차, 반대방향 노포행 열차 이용, 자갈치역 하차, 5호기 이용(대합실 이동)",Y,10,복잡,역 복귀 이동,ALT_BACK
1,110,자갈치,N,N,상대식,35.09737178,129.0266696,4,E-0110-04,대합실,지하,1,승강장,지하,2,양방향,"노포행 열차 이용, 중앙역 하차, 반대방향 다대포해수욕장행 열차 이용",Y,7,복잡,타 역 환승,ALT_STN
1,110,자갈치,N,N,상대식,35.09737178,129.0266696,5,E-0110-05,승강장,지하,2,대합실,지하,1,양방향,"노포행 열차 이용, 중앙역 하차, 반대방향 다대포해수욕장행 열차 이용, 자갈치역 하차, 4호기 이용(대합실 이동)",Y,10,복잡,역 복귀 이동,ALT_BACK
1,110,자갈치,N,N,상대식,35.09737178,129.0266696,5,E-0110-05,대합실,지하,1,승강장,지하,2,양방향,"다대포해수욕장행 열차 이용, 서대신역 하차, 반대방향 노포행 열차 이용",Y,7,복잡,타 역 환승,ALT_STN
1,111,남포,N,N,상대식,35.09795332,129.0348691,1,E-0111-01,대합실,지하,1,역사 외부,지상,1,양방향,2호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
1,111,남포,N,N,상대식,35.09795332,129.0348691,1,E-0111-01,역사 외부,지상,1,대합실,지하,1,양방향,2호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
1,111,남포,N,N,상대식,35.09795332,129.0348691,2,E-0111-02,대합실,지하,1,역사 외부,지상,1,양방향,1호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
1,111,남포,N,N,상대식,35.09795332,129.0348691,2,E-0111-02,역사 외부,지상,1,대합실,지하,1,양방향,1호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
1,111,남포,N,N,상대식,35.09795332,129.0348691,3,E-0111-03,승강장,지하,2,대합실,지하,1,양방향,"다대포해수욕장행 열차 이용, 자갈치역 하차, 반대방향 노포행 열차 이용, 남포역 하차, 4호기 이용(대합실 이동)",Y,10,복잡,역 복귀 이동,ALT_BACK
1,111,남포,N,N,상대식,35.09795332,129.0348691,3,E-0111-03,대합실,지하,1,승강장,지하,2,양방향,"노포행 열차 이용, 중앙역 하차, 반대방향 다대포해수욕장행 열차 이용",Y,7,복잡,타 역 환승,ALT_STN
1,111,남포,N,N,상대식,35.09795332,129.0348691,4,E-0111-04,승강장,지하,2,대합실,지하,1,양방향,"노포행 열차 이용, 중앙역 하차, 반대방향 다대포해수욕장행 열차 이용, 남포역 하차, 3호기 이용(대합실 이동)",Y,10,복잡,역 복귀 이동,ALT_BACK
1,111,남포,N,N,상대식,35.09795332,129.0348691,4,E-0111-04,대합실,지하,1,승강장,지하,2,양방향,"다대포해수욕장행 열차 이용, 자갈치역 하차, 반대방향 노포행 열차 이용",Y,7,복잡,타 역 환승,ALT_STN
1,112,중앙,N,N,섬식,35.10383658,129.0363711,1,E-0112-01,대합실,지하,1,역사 외부,지상,1,양방향,2호기 이용 또는 3호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
1,112,중앙,N,N,섬식,35.10383658,129.0363711,1,E-0112-01,역사 외부,지상,1,대합실,지하,1,양방향,2호기 이용 또는 3호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
1,112,중앙,N,N,섬식,35.10383658,129.0363711,2,E-0112-02,대합실,지하,1,역사 외부,지상,1,양방향,1호기 이용 또는 3호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
1,112,중앙,N,N,섬식,35.10383658,129.0363711,2,E-0112-02,역사 외부,지상,1,대합실,지하,1,양방향,1호기 이용 또는 3호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
1,112,중앙,N,N,섬식,35.10383658,129.0363711,3,E-0112-03,대합실,지하,1,역사 외부,지상,1,양방향,1호기 이용 또는 2호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
1,112,중앙,N,N,섬식,35.10383658,129.0363711,3,E-0112-03,역사 외부,지상,1,대합실,지하,1,양방향,1호기 이용 또는 2호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
1,112,중앙,N,N,섬식,35.10383658,129.0363711,4,E-0112-04,승강장,지하,2,대합실,지하,1,양방향,대체 경로 없음,N,,이동 불가,이동 불가,ALT_NONE
1,112,중앙,N,N,섬식,35.10383658,129.0363711,4,E-0112-04,대합실,지하,1,승강장,지하,2,양방향,대체 경로 없음,N,,이동 불가,이동 불가,ALT_NONE
1,113,부산,N,N,상대식,35.11522443,129.0396997,1,E-0113-01,대합실,지하,1,역사 외부,지상,1,양방향,2호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
1,113,부산,N,N,상대식,35.11522443,129.0396997,1,E-0113-01,역사 외부,지상,1,대합실,지하,1,양방향,2호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
1,113,부산,N,N,상대식,35.11522443,129.0396997,2,E-0113-02,대합실,지하,1,역사 외부,지상,1,양방향,1호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
1,113,부산,N,N,상대식,35.11522443,129.0396997,2,E-0113-02,역사 외부,지상,1,대합실,지하,1,양방향,1호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
1,113,부산,N,N,상대식,35.11522443,129.0396997,3,E-0113-03,승강장,지하,2,대합실,지하,1,양방향,"다대포해수욕장행 열차 이용, 중앙역 하차, 반대방향 노포행 열차 이용, 부산역 하차, 4호기 이용(대합실 이동)",Y,10,복잡,역 복귀 이동,ALT_BACK
1,113,부산,N,N,상대식,35.11522443,129.0396997,3,E-0113-03,대합실,지하,1,승강장,지하,2,양방향,"노포행 열차 이용, 초량역 하차, 반대방향 다대포해수욕장행 열차 이용",Y,7,복잡,타 역 환승,ALT_STN
1,113,부산,N,N,상대식,35.11522443,129.0396997,4,E-0113-04,승강장,지하,2,대합실,지하,1,양방향,"노포행 열차 이용, 초량역 하차, 반대방향 다대포해수욕장행 열차 이용, 부산역 하차, 3호기 이용(대합실 이동)",Y,10,복잡,역 복귀 이동,ALT_BACK
1,113,부산,N,N,상대식,35.11522443,129.0396997,4,E-0113-04,대합실,지하,1,승강장,지하,2,양방향,"다대포해수욕장행 열차 이용, 중앙역 하차, 반대방향 노포행 열차 이용",Y,7,복잡,타 역 환승,ALT_STN
1,114,초량,N,N,상대식,35.12116787,129.0430391,1,E-0114-01,대합실,지하,1,역사 외부,지상,1,양방향,2호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
1,114,초량,N,N,상대식,35.12116787,129.0430391,1,E-0114-01,역사 외부,지상,1,대합실,지하,1,양방향,2호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
1,114,초량,N,N,상대식,35.12116787,129.0430391,2,E-0114-02,대합실,지하,1,역사 외부,지상,1,양방향,1호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
1,114,초량,N,N,상대식,35.12116787,129.0430391,2,E-0114-02,역사 외부,지상,1,대합실,지하,1,양방향,1호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
1,114,초량,N,N,상대식,35.12116787,129.0430391,3,E-0114-03,승강장,지하,2,대합실,지하,1,양방향,"다대포해수욕장행 열차 이용, 부산역 하차, 반대방향 노포행 열차 이용, 초량역 하차, 4호기 이용(대합실 이동)",Y,10,복잡,역 복귀 이동,ALT_BACK
1,114,초량,N,N,상대식,35.12116787,129.0430391,3,E-0114-03,대합실,지하,1,승강장,지하,2,양방향,"노포행 열차 이용, 부산진역 하차, 반대방향 다대포해수욕장행 열차 이용",Y,7,복잡,타 역 환승,ALT_STN
1,114,초량,N,N,상대식,35.12116787,129.0430391,4,E-0114-04,승강장,지하,2,대합실,지하,1,양방향,"노포행 열차 이용, 부산진역 하차, 반대방향 다대포해수욕장행 열차 이용, 초량역 하차, 3호기 이용(대합실 이동)",Y,10,복잡,역 복귀 이동,ALT_BACK
1,114,초량,N,N,상대식,35.12116787,129.0430391,4,E-0114-04,대합실,지하,1,승강장,지하,2,양방향,"다대포해수욕장행 열차 이용, 부산역 하차, 반대방향 노포행 열차 이용",Y,7,복잡,타 역 환승,ALT_STN
1,115,부산진,N,N,상대식,35.12778653,129.0478939,1,E-0115-01,대합실,지하,1,역사 외부,지상,1,양방향,2호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
1,115,부산진,N,N,상대식,35.12778653,129.0478939,1,E-0115-01,역사 외부,지상,1,대합실,지하,1,양방향,2호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
1,115,부산진,N,N,상대식,35.12778653,129.0478939,2,E-0115-02,대합실,지하,1,역사 외부,지상,1,양방향,1호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
1,115,부산진,N,N,상대식,35.12778653,129.0478939,2,E-0115-02,역사 외부,지상,1,대합실,지하,1,양방향,1호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
1,115,부산진,N,N,상대식,35.12778653,129.0478939,3,E-0115-03,승강장,지하,2,대합실,지하,1,양방향,"다대포해수욕장행 열차 이용, 초량역 하차, 반대방향 노포행 열차 이용, 부산진역 하차, 4호기 이용(대합실 이동)",Y,10,복잡,역 복귀 이동,ALT_BACK
1,115,부산진,N,N,상대식,35.12778653,129.0478939,3,E-0115-03,대합실,지하,1,승강장,지하,2,양방향,"노포행 열차 이용, 좌천역 하차, 반대방향 다대포해수욕장행 열차 이용",Y,7,복잡,타 역 환승,ALT_STN
1,115,부산진,N,N,상대식,35.12778653,129.0478939,4,E-0115-04,승강장,지하,2,대합실,지하,1,양방향,"노포행 열차 이용, 좌천역 하차, 반대방향 다대포해수욕장행 열차 이용, 부산진역 하차, 3호기 이용(대합실 이동)",Y,10,복잡,역 복귀 이동,ALT_BACK
1,115,부산진,N,N,상대식,35.12778653,129.0478939,4,E-0115-04,대합실,지하,1,승강장,지하,2,양방향,"다대포해수욕장행 열차 이용, 초량역 하차, 반대방향 노포행 열차 이용",Y,7,복잡,타 역 환승,ALT_STN
1,116,좌천,N,N,상대식,35.13436078,129.0544546,1,E-0116-01,대합실,지하,1,역사 외부,지상,1,양방향,2호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
1,116,좌천,N,N,상대식,35.13436078,129.0544546,1,E-0116-01,역사 외부,지상,1,대합실,지하,1,양방향,2호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
1,116,좌천,N,N,상대식,35.13436078,129.0544546,2,E-0116-02,대합실,지하,1,역사 외부,지상,1,양방향,1호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
1,116,좌천,N,N,상대식,35.13436078,129.0544546,2,E-0116-02,역사 외부,지상,1,대합실,지하,1,양방향,1호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
1,116,좌천,N,N,상대식,35.13436078,129.0544546,3,E-0116-03,승강장,지하,2,대합실,지하,1,양방향,"다대포해수욕장행 열차 이용, 부산진역 하차, 반대방향 노포행 열차 이용, 좌천역 하차, 4호기 이용(대합실 이동)",Y,10,복잡,역 복귀 이동,ALT_BACK
1,116,좌천,N,N,상대식,35.13436078,129.0544546,3,E-0116-03,대합실,지하,1,승강장,지하,2,양방향,"4호기 이용(노포행 승강장 도착), 노포행 열차 이용, 범내골역 하차, 반대방향 다대포해수욕장행 열차 이용",Y,8,복잡,타 역 환승,ALT_STN
1,116,좌천,N,N,상대식,35.13436078,129.0544546,4,E-0116-04,승강장,지하,2,대합실,지하,1,양방향,"노포행 열차 이용, 범내골역 하차, 반대방향 다대포해수욕장행 열차 이용, 좌천역 하차, 3호기 이용(대합실 이동)",Y,10,복잡,역 복귀 이동,ALT_BACK
1,116,좌천,N,N,상대식,35.13436078,129.0544546,4,E-0116-04,대합실,지하,1,승강장,지하,2,양방향,"3호기 이용(다대포해수욕장행 승강장 도착), 다대포해수욕장행 열차 이용, 부산진역 하차, 반대방향 노포행 열차 이용",Y,8,복잡,타 역 환승,ALT_STN
1,117,범일,N,N,상대식,35.14095205,129.0593523,1,E-0117-01,대합실,지하,1,역사 외부,지상,1,양방향,2호기 이용,Y,1,단순,대체 엘리베이터 이용,ALT_ELV
